"Date.Time","Lat","Lon","Base"
"8/28/2014 15:11:00",40.7732,-73.946,"B02764"
"9/13/2014 12:32:00",41.0191,-73.6963,"B02617"
"9/13/2014 13:52:00",40.7323,-73.9965,"B02617"
"6/3/2014 20:55:00",40.7558,-73.9784,"B02598"
"6/27/2014 11:42:00",40.7899,-73.9522,"B02682"
"9/8/2014 16:13:00",40.6917,-73.9844,"B02617"
"7/21/2014 21:11:00",40.7707,-73.9907,"B02598"
"5/31/2014 17:03:00",40.7832,-73.9506,"B02617"
"9/12/2014 6:24:00",40.7665,-73.891,"B02598"
"6/27/2014 22:49:00",40.7613,-73.9837,"B02682"
"9/12/2014 21:26:00",40.7292,-74.0024,"B02617"
"8/1/2014 10:06:00",40.7253,-74.0014,"B02617"
"5/20/2014 14:51:00",40.7608,-73.9755,"B02682"
"8/27/2014 22:45:00",40.7096,-74.0116,"B02617"
"9/26/2014 22:48:00",40.7299,-73.9935,"B02617"
"5/15/2014 6:55:00",40.7405,-74.0004,"B02682"
"7/29/2014 16:23:00",40.7684,-73.8624,"B02617"
"9/14/2014 20:50:00",40.7322,-74.0077,"B02598"
"9/5/2014 8:53:00",40.6823,-73.9265,"B02617"
"5/1/2014 22:01:00",40.7159,-74.0094,"B02598"
"6/16/2014 1:36:00",40.7403,-73.9985,"B02617"
"5/9/2014 21:58:00",40.7608,-73.999,"B02682"
"8/12/2014 7:43:00",40.776,-73.9559,"B02617"
"9/21/2014 13:47:00",40.6417,-73.7887,"B02617"
"8/12/2014 19:00:00",40.7571,-73.9743,"B02617"
"7/9/2014 11:00:00",40.7962,-73.9684,"B02598"
"8/1/2014 10:36:00",40.7168,-74.0123,"B02682"
"9/5/2014 17:59:00",40.7377,-73.9902,"B02598"
"7/26/2014 20:10:00",40.7293,-74.0037,"B02598"
"4/11/2014 23:54:00",40.7248,-73.9946,"B02682"
"7/19/2014 19:51:00",40.7579,-73.9852,"B02598"
"7/19/2014 18:52:00",40.6814,-73.9831,"B02598"
"6/23/2014 17:45:00",40.7215,-73.9996,"B02617"
"6/17/2014 13:36:00",40.7553,-73.9758,"B02617"
"9/3/2014 7:53:00",40.7259,-74.0007,"B02598"
"8/9/2014 7:35:00",40.7371,-73.9866,"B02617"
"4/16/2014 21:49:00",40.7571,-73.9825,"B02682"
"5/28/2014 7:05:00",40.7709,-73.8658,"B02598"
"4/18/2014 21:57:00",40.7605,-73.9828,"B02598"
"5/9/2014 7:39:00",40.7357,-74.0077,"B02682"
"8/15/2014 11:36:00",40.7326,-73.983,"B02598"
"9/11/2014 11:11:00",40.7485,-73.9781,"B02617"
"4/22/2014 7:24:00",40.6872,-73.9975,"B02598"
"9/12/2014 3:34:00",40.7141,-73.9488,"B02617"
"4/22/2014 17:52:00",40.741,-73.998,"B02617"
"6/21/2014 0:41:00",40.7331,-73.9753,"B02598"
"4/28/2014 13:08:00",40.7562,-73.974,"B02682"
"9/11/2014 17:34:00",40.728,-73.9842,"B02617"
"6/30/2014 7:32:00",40.7172,-73.9953,"B02682"
"5/21/2014 4:43:00",40.7101,-74.0079,"B02617"
"5/11/2014 9:22:00",40.7109,-74.0058,"B02682"
"9/26/2014 0:53:00",40.7312,-73.9826,"B02617"
"5/2/2014 13:12:00",40.7569,-73.97,"B02682"
"9/7/2014 1:11:00",40.7259,-73.9948,"B02512"
"9/17/2014 18:43:00",40.7192,-73.9998,"B02598"
"9/4/2014 19:06:00",40.7389,-73.9914,"B02617"
"4/4/2014 5:43:00",40.7442,-73.9842,"B02682"
"4/20/2014 11:21:00",40.7402,-73.9994,"B02682"
"7/13/2014 14:13:00",40.6465,-73.7903,"B02598"
"7/12/2014 16:01:00",40.7772,-73.9781,"B02598"
"5/23/2014 20:22:00",40.7411,-73.9926,"B02682"
"5/9/2014 16:33:00",40.7514,-73.9718,"B02598"
"9/9/2014 18:37:00",40.7552,-73.9867,"B02617"
"4/3/2014 20:53:00",40.7314,-73.9968,"B02682"
"4/15/2014 12:39:00",40.7672,-73.9879,"B02617"
"7/26/2014 13:11:00",40.7395,-73.9869,"B02598"
"7/31/2014 10:18:00",40.737,-73.991,"B02617"
"6/19/2014 12:34:00",40.7154,-73.9633,"B02617"
"9/4/2014 15:36:00",40.723,-73.9891,"B02764"
"4/2/2014 16:37:00",40.7412,-73.9857,"B02682"
"7/16/2014 11:33:00",40.7839,-73.9822,"B02617"
"5/19/2014 6:26:00",40.7349,-73.9814,"B02598"
"4/2/2014 11:09:00",40.756,-73.9776,"B02617"
"5/9/2014 16:50:00",40.7454,-73.9909,"B02617"
"9/26/2014 16:26:00",40.774,-73.8725,"B02512"
"4/11/2014 12:02:00",40.7242,-74.0023,"B02598"
"6/20/2014 21:29:00",40.7203,-74.0118,"B02617"
"7/17/2014 10:17:00",40.766,-73.9794,"B02617"
"5/25/2014 1:13:00",40.668,-73.9822,"B02598"
"9/30/2014 14:49:00",40.7235,-74.008,"B02764"
"6/13/2014 0:10:00",40.742,-74.0038,"B02598"
"9/7/2014 21:38:00",40.7215,-74.0022,"B02617"
"4/26/2014 22:56:00",40.7351,-74.0086,"B02598"
"5/20/2014 14:52:00",40.7337,-73.9807,"B02682"
"7/19/2014 21:55:00",40.7565,-73.9925,"B02682"
"9/20/2014 13:44:00",40.7243,-73.9942,"B02682"
"8/25/2014 15:45:00",41.0754,-73.8161,"B02764"
"4/28/2014 22:39:00",40.7614,-73.9761,"B02598"
"9/5/2014 19:47:00",40.774,-73.8726,"B02598"
"9/24/2014 18:43:00",40.7244,-73.9958,"B02617"
"4/7/2014 17:26:00",40.7509,-73.9807,"B02682"
"7/14/2014 3:49:00",40.7768,-73.9625,"B02682"
"5/10/2014 18:42:00",40.7716,-73.9904,"B02598"
"8/2/2014 6:53:00",40.7342,-73.958,"B02617"
"9/8/2014 11:21:00",40.7208,-74.01,"B02764"
"6/10/2014 17:00:00",40.7073,-74.0096,"B02598"
"9/11/2014 14:21:00",40.7233,-74.0027,"B02617"
"9/12/2014 6:04:00",40.7678,-73.9601,"B02764"
"9/2/2014 10:23:00",40.7755,-73.9627,"B02682"
"6/13/2014 21:00:00",40.7645,-73.9582,"B02617"
"9/24/2014 15:40:00",40.7743,-73.9813,"B02764"
"7/5/2014 20:15:00",40.7429,-73.9952,"B02512"
"9/4/2014 12:12:00",40.763,-73.986,"B02598"
"4/30/2014 14:32:00",40.7562,-73.9768,"B02617"
"9/13/2014 22:26:00",40.7884,-73.9528,"B02598"
"5/25/2014 8:58:00",40.7507,-74.0043,"B02598"
"6/17/2014 6:50:00",40.744,-73.9995,"B02617"
"9/18/2014 20:56:00",40.7555,-73.9984,"B02598"
"7/25/2014 21:24:00",40.7432,-74.0077,"B02512"
"6/6/2014 20:27:00",40.7655,-73.9824,"B02682"
"7/22/2014 7:49:00",40.7734,-73.917,"B02598"
"9/10/2014 19:14:00",40.7585,-73.9751,"B02598"
"5/9/2014 17:31:00",40.7742,-73.9491,"B02682"
"7/11/2014 22:46:00",40.724,-73.9509,"B02598"
"8/13/2014 20:24:00",40.7356,-73.9756,"B02617"
"9/22/2014 21:06:00",40.7181,-74.0105,"B02764"
"6/6/2014 6:02:00",40.7435,-74.0018,"B02682"
"5/22/2014 12:49:00",40.7533,-73.9817,"B02598"
"5/7/2014 15:20:00",40.7422,-74.0081,"B02598"
"9/1/2014 22:32:00",40.7282,-73.9867,"B02617"
"4/25/2014 7:38:00",40.7503,-73.9737,"B02682"
"9/28/2014 15:27:00",40.7417,-74.0013,"B02512"
"7/24/2014 21:11:00",40.7579,-73.9715,"B02682"
"5/10/2014 17:41:00",40.6845,-73.9911,"B02598"
"6/14/2014 16:07:00",40.7816,-73.9566,"B02682"
"5/21/2014 6:39:00",40.7709,-73.9644,"B02598"
"9/13/2014 19:16:00",40.733,-73.9901,"B02617"
"9/5/2014 23:00:00",40.7023,-73.9283,"B02764"
"8/4/2014 15:39:00",40.7731,-73.886,"B02682"
"4/10/2014 10:09:00",40.6645,-73.9782,"B02682"
"9/18/2014 16:09:00",40.6446,-73.7824,"B02617"
"4/20/2014 8:33:00",40.7313,-73.9865,"B02617"
"7/18/2014 16:42:00",40.7619,-73.9844,"B02617"
"8/28/2014 8:37:00",40.7517,-74.0013,"B02598"
"7/23/2014 8:58:00",40.744,-73.9779,"B02598"
"7/17/2014 9:38:00",40.7837,-73.9737,"B02682"
"5/21/2014 20:50:00",40.7591,-73.9716,"B02682"
"5/19/2014 16:46:00",40.7257,-74.0075,"B02598"
"8/14/2014 10:31:00",40.7462,-73.9929,"B02617"
"4/27/2014 21:22:00",40.8032,-73.9527,"B02598"
"7/16/2014 7:43:00",40.7546,-73.9769,"B02598"
"8/13/2014 19:17:00",40.7637,-73.9963,"B02598"
"9/5/2014 16:09:00",40.748,-73.9893,"B02512"
"8/18/2014 19:31:00",40.7645,-73.9873,"B02682"
"9/5/2014 5:25:00",40.7527,-73.9728,"B02617"
"6/26/2014 21:13:00",40.7549,-73.9777,"B02598"
"8/8/2014 20:49:00",40.7088,-74.0101,"B02512"
"8/11/2014 20:09:00",40.7267,-74.0029,"B02617"
"5/13/2014 22:03:00",40.7493,-73.9903,"B02617"
"7/22/2014 16:59:00",40.761,-73.9714,"B02617"
"8/19/2014 16:12:00",40.7192,-73.994,"B02617"
"4/11/2014 8:46:00",40.7201,-73.9956,"B02598"
"6/15/2014 16:20:00",40.7368,-73.9734,"B02598"
"4/11/2014 10:26:00",40.7074,-74.017,"B02617"
"9/21/2014 13:42:00",40.7607,-73.9582,"B02682"
"9/10/2014 22:34:00",40.7569,-73.9897,"B02617"
"6/11/2014 19:16:00",40.7108,-74.0097,"B02598"
"6/10/2014 19:42:00",40.7452,-73.9888,"B02682"
"9/12/2014 0:09:00",40.7206,-73.9971,"B02512"
"7/8/2014 0:17:00",40.7403,-74.0057,"B02682"
"6/2/2014 11:26:00",40.7632,-73.9685,"B02682"
"5/10/2014 20:51:00",40.7264,-73.9988,"B02598"
"9/7/2014 20:46:00",40.7481,-73.9926,"B02617"
"6/15/2014 15:53:00",40.6459,-73.7767,"B02598"
"5/26/2014 6:18:00",40.6833,-73.9921,"B02617"
"9/27/2014 12:07:00",40.75,-73.9945,"B02598"
"9/21/2014 23:05:00",40.6819,-73.9357,"B02617"
"7/6/2014 10:13:00",40.729,-73.9906,"B02617"
"7/28/2014 21:54:00",40.7124,-73.9558,"B02617"
"6/11/2014 11:05:00",40.7645,-73.9706,"B02512"
"5/17/2014 14:38:00",40.7802,-73.9475,"B02682"
"8/22/2014 13:35:00",40.7444,-73.9749,"B02598"
"4/4/2014 14:29:00",40.7571,-73.9877,"B02512"
"9/26/2014 0:10:00",40.7363,-73.9792,"B02617"
"4/12/2014 19:27:00",40.7258,-73.9944,"B02682"
"6/2/2014 10:22:00",40.7394,-73.9939,"B02598"
"4/5/2014 18:40:00",40.8066,-73.9672,"B02682"
"8/6/2014 10:09:00",40.7879,-73.976,"B02598"
"7/19/2014 0:28:00",40.7265,-73.9916,"B02598"
"6/22/2014 9:36:00",40.7883,-73.9686,"B02764"
"8/13/2014 16:58:00",40.7764,-73.9462,"B02682"
"8/6/2014 22:22:00",40.7549,-73.9758,"B02682"
"9/3/2014 14:19:00",40.7359,-74.0068,"B02617"
"8/5/2014 7:56:00",40.6194,-74.0084,"B02598"
"9/16/2014 17:07:00",40.719,-74.0342,"B02598"
"8/31/2014 20:28:00",40.7198,-73.9919,"B02598"
"9/26/2014 9:44:00",40.7266,-73.9959,"B02617"
"8/18/2014 13:23:00",40.7697,-73.9664,"B02617"
"7/27/2014 17:19:00",40.809,-73.5774,"B02617"
"9/9/2014 18:15:00",40.7461,-74.0085,"B02617"
"9/18/2014 17:45:00",40.7299,-73.9914,"B02764"
"6/26/2014 16:17:00",40.6461,-73.7768,"B02617"
"6/7/2014 18:29:00",40.6785,-73.9481,"B02598"
"5/22/2014 17:57:00",40.7541,-73.992,"B02617"
"6/23/2014 15:42:00",40.7195,-74.0102,"B02617"
"6/25/2014 11:35:00",40.7511,-73.991,"B02598"
"5/12/2014 17:31:00",40.7728,-73.9618,"B02617"
"4/19/2014 20:59:00",40.7622,-73.9738,"B02682"
"4/13/2014 0:17:00",40.7422,-74.0041,"B02682"
"8/6/2014 22:20:00",40.7265,-73.9941,"B02617"
"5/11/2014 2:04:00",40.7395,-74.0019,"B02598"
"6/14/2014 4:58:00",40.7105,-73.9658,"B02598"
"7/29/2014 13:13:00",40.745,-73.9871,"B02512"
"6/12/2014 7:45:00",40.7722,-73.9525,"B02598"
"7/19/2014 18:27:00",40.7236,-74.0077,"B02512"
"9/1/2014 23:16:00",40.6768,-73.9464,"B02617"
"6/3/2014 8:18:00",40.7741,-73.8724,"B02598"
"5/10/2014 21:39:00",40.8507,-73.903,"B02764"
"7/7/2014 20:21:00",40.6844,-73.9777,"B02617"
"4/16/2014 12:59:00",40.7643,-73.9707,"B02682"
"7/11/2014 18:49:00",40.7204,-73.9917,"B02598"
"7/29/2014 11:13:00",40.7579,-73.9602,"B02598"
"6/5/2014 19:54:00",40.7522,-73.9858,"B02598"
"8/14/2014 22:02:00",40.7412,-73.9983,"B02617"
"5/24/2014 16:48:00",40.7736,-73.9496,"B02598"
"5/6/2014 21:24:00",40.7136,-73.9591,"B02682"
"6/10/2014 7:25:00",40.7868,-73.9808,"B02617"
"6/2/2014 21:34:00",40.7107,-74.0092,"B02682"
"5/8/2014 20:48:00",40.7255,-73.9972,"B02682"
"4/13/2014 14:38:00",40.6418,-73.7891,"B02617"
"4/5/2014 20:33:00",40.748,-74.0069,"B02598"
"9/28/2014 14:46:00",40.645,-73.7819,"B02617"
"5/7/2014 14:40:00",40.6865,-73.9939,"B02598"
"9/17/2014 19:24:00",40.7253,-73.6343,"B02682"
"4/7/2014 19:10:00",40.7268,-73.9964,"B02598"
"7/29/2014 19:25:00",40.7267,-73.9871,"B02617"
"8/10/2014 1:55:00",40.7033,-74.0117,"B02617"
"9/2/2014 14:32:00",40.7458,-73.9734,"B02764"
"6/16/2014 16:23:00",40.6385,-73.9454,"B02617"
"8/22/2014 9:26:00",40.7253,-73.9872,"B02617"
"4/26/2014 21:12:00",40.7245,-73.9957,"B02682"
"9/1/2014 13:16:00",40.812,-73.9515,"B02617"
"7/20/2014 17:37:00",40.7265,-74.0023,"B02617"
"6/24/2014 19:24:00",40.6775,-73.9983,"B02617"
"9/19/2014 23:04:00",40.7249,-73.9951,"B02617"
"4/4/2014 7:23:00",40.6875,-73.5321,"B02598"
"6/1/2014 16:27:00",40.6416,-73.7887,"B02682"
"9/3/2014 15:19:00",40.7409,-73.9898,"B02512"
"5/23/2014 19:15:00",40.7504,-73.9792,"B02617"
"8/10/2014 6:41:00",40.747,-73.9883,"B02682"
"8/23/2014 1:24:00",40.6792,-73.9833,"B02598"
"6/29/2014 1:01:00",40.731,-74.0013,"B02617"
"8/5/2014 16:44:00",40.7631,-73.9969,"B02598"
"7/14/2014 7:26:00",40.7286,-74.0114,"B02617"
"4/22/2014 19:33:00",40.7383,-73.9856,"B02598"
"8/22/2014 16:47:00",40.748,-73.9881,"B02617"
"7/13/2014 22:22:00",40.7199,-73.9622,"B02617"
"9/15/2014 9:30:00",40.75,-73.9914,"B02617"
"7/26/2014 23:16:00",40.7761,-73.9513,"B02598"
"8/25/2014 20:06:00",40.7588,-73.9726,"B02617"
"9/6/2014 19:44:00",40.7375,-73.9967,"B02682"
"8/3/2014 13:41:00",40.7394,-74.0081,"B02682"
"4/10/2014 20:42:00",40.726,-73.9918,"B02682"
"6/26/2014 0:54:00",40.7253,-73.9757,"B02598"
"4/5/2014 15:37:00",40.725,-73.9983,"B02512"
"8/4/2014 19:42:00",40.6913,-73.9853,"B02617"
"5/13/2014 14:30:00",40.695,-73.9833,"B02598"
"9/24/2014 15:32:00",40.7523,-73.9772,"B02598"
"8/23/2014 19:12:00",40.72,-73.9875,"B02617"
"8/22/2014 11:04:00",40.7629,-73.9759,"B02617"
"8/26/2014 8:19:00",40.7384,-73.9841,"B02617"
"9/12/2014 19:03:00",40.755,-73.9915,"B02598"
"4/26/2014 16:12:00",40.7474,-73.9878,"B02598"
"6/5/2014 20:16:00",40.7564,-73.9729,"B02682"
"4/30/2014 17:59:00",40.749,-73.9801,"B02512"
"9/13/2014 17:13:00",40.7199,-73.9875,"B02682"
"6/10/2014 17:56:00",40.7448,-73.9762,"B02617"
"4/12/2014 10:13:00",40.7563,-73.9851,"B02598"
"8/15/2014 20:43:00",40.775,-73.9902,"B02598"
"6/16/2014 19:49:00",40.7279,-73.9948,"B02512"
"8/28/2014 20:53:00",40.7487,-73.9711,"B02682"
"9/14/2014 14:47:00",40.7429,-73.9868,"B02598"
"8/18/2014 12:58:00",40.742,-73.991,"B02617"
"9/6/2014 11:30:00",40.7678,-73.9086,"B02617"
"7/17/2014 8:50:00",40.7698,-73.9599,"B02682"
"9/21/2014 15:41:00",40.8299,-73.9307,"B02764"
"5/2/2014 21:39:00",40.7667,-73.9829,"B02764"
"7/6/2014 14:44:00",40.7244,-73.9889,"B02682"
"6/12/2014 5:37:00",40.7438,-73.9969,"B02598"
"6/13/2014 17:34:00",40.7246,-73.982,"B02617"
"9/15/2014 15:17:00",40.7517,-73.9816,"B02617"
"4/12/2014 17:28:00",40.7436,-74.0034,"B02682"
"4/8/2014 7:28:00",40.7579,-73.9893,"B02682"
"9/24/2014 16:41:00",40.6601,-73.804,"B02764"
"7/15/2014 19:54:00",40.7255,-74.0053,"B02598"
"8/8/2014 12:14:00",40.7133,-74.0038,"B02682"
"8/18/2014 2:28:00",40.7251,-73.9397,"B02617"
"9/21/2014 14:20:00",40.7,-73.9161,"B02598"
"8/7/2014 10:55:00",40.7185,-73.9834,"B02682"
"8/20/2014 20:24:00",40.6441,-73.7859,"B02598"
"4/28/2014 21:18:00",40.7259,-73.9416,"B02682"
"9/2/2014 18:19:00",40.7578,-73.9845,"B02617"
"8/27/2014 23:08:00",40.699,-73.934,"B02682"
"8/23/2014 15:46:00",40.7254,-73.9966,"B02682"
"7/10/2014 16:30:00",40.7512,-74.0062,"B02617"
"5/11/2014 12:35:00",40.7401,-73.9948,"B02512"
"9/27/2014 22:42:00",40.7418,-73.9896,"B02682"
"5/19/2014 11:59:00",40.7674,-73.9707,"B02598"
"9/19/2014 19:55:00",40.7333,-73.9997,"B02617"
"6/5/2014 0:47:00",40.7665,-73.9629,"B02682"
"4/13/2014 15:50:00",40.7234,-73.9912,"B02617"
"7/8/2014 8:12:00",40.7563,-73.9641,"B02598"
"8/25/2014 12:40:00",40.7472,-73.9837,"B02682"
"5/23/2014 21:45:00",40.758,-73.9877,"B02598"
"6/16/2014 9:25:00",40.7728,-73.8861,"B02682"
"5/29/2014 20:52:00",40.7503,-73.9835,"B02598"
"4/6/2014 22:32:00",40.689,-73.9528,"B02682"
"9/19/2014 21:56:00",40.7303,-73.9947,"B02617"
"9/16/2014 19:11:00",40.7439,-74.0063,"B02764"
"4/26/2014 23:57:00",40.7141,-73.9515,"B02598"
"8/3/2014 16:41:00",40.7706,-73.8654,"B02617"
"7/20/2014 21:13:00",40.774,-73.8717,"B02617"
"7/25/2014 18:13:00",40.6867,-73.9753,"B02617"
"9/23/2014 20:30:00",40.6484,-73.7833,"B02598"
"9/11/2014 20:33:00",40.7472,-73.99,"B02682"
"6/14/2014 22:22:00",40.6782,-73.9892,"B02617"
"6/9/2014 11:20:00",40.6913,-73.9844,"B02682"
"9/29/2014 10:47:00",40.7156,-73.9986,"B02764"
"5/5/2014 15:52:00",40.7225,-74.0012,"B02682"
"9/3/2014 17:25:00",40.7614,-73.9716,"B02682"
"4/17/2014 18:21:00",40.7852,-73.9753,"B02598"
"7/7/2014 16:47:00",40.7556,-73.9735,"B02682"
"9/19/2014 22:25:00",40.6756,-73.9742,"B02617"
"8/20/2014 15:02:00",40.7391,-74.0008,"B02617"
"8/18/2014 6:06:00",40.7288,-73.9806,"B02512"
"7/2/2014 19:40:00",40.7233,-74.0083,"B02512"
"9/9/2014 5:58:00",40.6679,-73.9748,"B02617"
"9/13/2014 17:53:00",40.7516,-73.9767,"B02617"
"4/4/2014 23:54:00",40.7342,-73.9989,"B02617"
"6/2/2014 8:16:00",40.7499,-73.9814,"B02598"
"7/14/2014 20:06:00",40.7408,-73.9903,"B02598"
"8/2/2014 21:22:00",40.7755,-73.9095,"B02617"
"7/27/2014 0:17:00",40.7741,-73.8993,"B02682"
"5/12/2014 19:40:00",40.7212,-73.9563,"B02682"
"9/14/2014 19:04:00",40.774,-73.872,"B02617"
"4/26/2014 20:13:00",40.7562,-73.9867,"B02682"
"6/30/2014 22:36:00",40.7214,-73.986,"B02598"
"8/28/2014 14:18:00",40.6885,-73.9633,"B02764"
"5/22/2014 7:00:00",40.703,-73.9862,"B02682"
"9/7/2014 13:48:00",40.7391,-73.9769,"B02764"
"6/20/2014 23:11:00",40.735,-74.0021,"B02617"
"8/16/2014 1:11:00",40.7753,-73.9877,"B02617"
"5/28/2014 15:48:00",40.695,-73.9833,"B02682"
"5/16/2014 20:22:00",40.706,-74.0134,"B02617"
"4/26/2014 23:30:00",40.6679,-73.8732,"B02617"
"4/29/2014 13:24:00",40.7305,-74.0091,"B02682"
"9/1/2014 15:21:00",40.7107,-73.9677,"B02598"
"9/10/2014 11:22:00",40.7808,-73.9836,"B02682"
"7/16/2014 12:30:00",40.6416,-73.788,"B02617"
"5/19/2014 7:32:00",40.7524,-73.9703,"B02682"
"5/16/2014 21:51:00",40.7684,-73.9827,"B02617"
"7/25/2014 9:04:00",40.7469,-74.0019,"B02617"
"9/15/2014 11:03:00",40.7507,-73.984,"B02764"
"5/18/2014 12:24:00",40.7366,-73.9974,"B02598"
"4/24/2014 15:51:00",40.7429,-73.9844,"B02598"
"9/15/2014 18:17:00",40.695,-74.1782,"B02617"
"8/18/2014 13:21:00",40.7282,-74.0054,"B02512"
"8/31/2014 14:50:00",40.7588,-73.9884,"B02617"
"4/7/2014 18:02:00",40.7404,-73.9889,"B02682"
"6/27/2014 16:20:00",40.7338,-73.9929,"B02617"
"7/17/2014 14:38:00",40.6451,-73.9599,"B02617"
"5/1/2014 21:27:00",40.7582,-73.9705,"B02682"
"9/7/2014 19:18:00",40.7446,-73.9953,"B02617"
"6/27/2014 17:20:00",40.7528,-73.9893,"B02598"
"7/8/2014 20:44:00",40.7617,-73.986,"B02617"
"9/11/2014 9:30:00",40.732,-74.0067,"B02512"
"8/6/2014 10:16:00",40.7182,-73.9552,"B02598"
"7/12/2014 18:26:00",40.7347,-74.0002,"B02598"
"4/24/2014 16:07:00",40.7334,-74.0048,"B02617"
"5/9/2014 9:54:00",40.7609,-73.9991,"B02682"
"8/11/2014 9:17:00",40.7381,-73.9921,"B02598"
"8/1/2014 13:43:00",41.0331,-73.7749,"B02598"
"5/2/2014 0:59:00",40.6947,-73.9275,"B02598"
"4/18/2014 8:56:00",40.7266,-73.9524,"B02617"
"6/1/2014 1:01:00",40.7421,-73.9986,"B02598"
"7/15/2014 13:41:00",40.7639,-73.969,"B02617"
"9/25/2014 9:35:00",40.7139,-74.0073,"B02598"
"6/12/2014 8:21:00",40.7728,-73.956,"B02598"
"4/16/2014 18:37:00",40.734,-73.9932,"B02617"
"6/13/2014 16:00:00",40.7816,-73.9795,"B02682"
"4/28/2014 19:14:00",40.7777,-73.9574,"B02598"
"9/13/2014 13:43:00",40.759,-73.9937,"B02682"
"8/29/2014 14:52:00",40.7496,-73.9922,"B02512"
"8/24/2014 19:10:00",40.7223,-73.9887,"B02598"
"7/15/2014 14:58:00",40.7555,-73.9741,"B02617"
"9/21/2014 17:14:00",40.7462,-73.993,"B02617"
"7/6/2014 19:22:00",40.7295,-74.0009,"B02682"
"6/13/2014 18:23:00",40.7519,-73.9986,"B02682"
"7/31/2014 17:06:00",40.7546,-73.9739,"B02598"
"7/8/2014 17:26:00",40.7105,-74.0161,"B02617"
"8/3/2014 9:03:00",40.706,-73.8991,"B02682"
"8/20/2014 8:12:00",40.7917,-73.9742,"B02617"
"8/18/2014 10:10:00",40.5855,-73.9279,"B02598"
"5/2/2014 12:45:00",40.7396,-73.9907,"B02598"
"8/31/2014 19:12:00",40.7488,-73.9756,"B02764"
"5/22/2014 10:35:00",40.7368,-74.0042,"B02682"
"6/13/2014 11:57:00",40.7397,-73.9909,"B02598"
"4/29/2014 17:10:00",40.7285,-73.9905,"B02682"
"4/3/2014 2:43:00",40.7605,-73.9621,"B02617"
"4/19/2014 20:09:00",40.7675,-73.9547,"B02512"
"7/26/2014 20:06:00",40.7593,-73.9942,"B02598"
"7/17/2014 17:24:00",40.7076,-74.0043,"B02617"
"9/3/2014 18:25:00",40.7503,-73.9807,"B02598"
"4/23/2014 15:50:00",40.7832,-73.9783,"B02598"
"8/16/2014 13:29:00",40.7867,-73.9809,"B02598"
"8/9/2014 20:29:00",40.715,-74.0346,"B02598"
"8/14/2014 10:03:00",40.7483,-73.9888,"B02617"
"7/13/2014 8:46:00",40.6963,-73.9325,"B02682"
"9/24/2014 18:56:00",40.7422,-73.991,"B02617"
"7/16/2014 16:33:00",40.7419,-74.0047,"B02682"
"8/6/2014 17:06:00",40.7505,-73.9856,"B02617"
"6/22/2014 20:24:00",40.7451,-74.0382,"B02598"
"9/2/2014 14:21:00",40.7564,-73.9781,"B02617"
"9/20/2014 22:32:00",40.7659,-73.9872,"B02764"
"5/13/2014 14:22:00",40.7888,-73.953,"B02512"
"5/2/2014 20:36:00",40.6826,-73.9765,"B02617"
"4/1/2014 7:53:00",40.7249,-73.9809,"B02682"
"8/3/2014 20:24:00",40.6448,-73.7818,"B02598"
"9/7/2014 14:17:00",40.7588,-73.9705,"B02617"
"6/10/2014 20:30:00",40.7592,-73.9884,"B02598"
"4/30/2014 18:08:00",40.7381,-73.9852,"B02682"
"8/5/2014 21:34:00",40.7596,-73.988,"B02598"
"6/11/2014 21:05:00",40.6959,-73.9435,"B02617"
"8/28/2014 12:25:00",40.7551,-73.9835,"B02617"
"8/31/2014 18:57:00",40.7112,-74.0174,"B02617"
"6/20/2014 15:17:00",40.7518,-73.9937,"B02617"
"7/21/2014 13:52:00",40.7529,-74.0067,"B02598"
"6/23/2014 16:40:00",40.7438,-73.991,"B02598"
"5/17/2014 1:29:00",40.7471,-73.9872,"B02682"
"8/21/2014 20:19:00",40.7651,-73.9781,"B02682"
"4/25/2014 15:47:00",40.7337,-73.9918,"B02682"
"4/30/2014 8:20:00",40.7481,-73.974,"B02598"
"9/20/2014 15:38:00",40.7253,-74.0035,"B02617"
"5/1/2014 21:34:00",40.7438,-74.0033,"B02682"
"7/27/2014 11:05:00",40.6704,-73.942,"B02682"
"8/12/2014 11:53:00",40.7495,-73.9918,"B02617"
"9/11/2014 15:38:00",40.7372,-74.0005,"B02598"
"9/11/2014 18:23:00",40.7461,-73.982,"B02764"
"9/13/2014 11:08:00",40.7586,-73.9911,"B02598"
"6/13/2014 21:56:00",40.7591,-73.9647,"B02682"
"8/4/2014 3:58:00",40.7355,-74.0034,"B02682"
"4/20/2014 15:55:00",40.7634,-73.9964,"B02617"
"7/24/2014 10:53:00",40.7502,-73.9831,"B02617"
"7/31/2014 9:37:00",40.7212,-73.9795,"B02617"
"7/25/2014 15:08:00",40.7901,-73.9755,"B02598"
"6/20/2014 14:54:00",40.7385,-73.9899,"B02682"
"7/22/2014 20:02:00",40.7148,-73.9444,"B02598"
"6/4/2014 15:43:00",40.747,-73.9968,"B02598"
"6/30/2014 22:44:00",40.7135,-73.9969,"B02598"
"9/20/2014 20:48:00",40.7239,-73.9802,"B02764"
"6/23/2014 6:30:00",40.7317,-74.0015,"B02682"
"6/18/2014 17:59:00",40.7306,-74.0068,"B02682"
"6/17/2014 16:10:00",40.7627,-73.9829,"B02598"
"6/27/2014 16:39:00",40.7265,-73.9903,"B02617"
